obsnme,obsval,weight,obgnme,cycle,org_obgnme
head_01_019_011,34.23943,0.0,obgnme,-1,
head_01_019_012,34.2083,0.0,obgnme,-1,
head_01_019_013,34.17033,0.0,obgnme,-1,
head_01_019_014,34.12857,0.0,obgnme,-1,
head_01_019_015,34.08994000000001,0.0,obgnme,-1,
head_01_019_016,34.13795,0.0,obgnme,-1,
head_01_019_017,34.15653,0.0,obgnme,-1,
head_01_019_018,34.16847,0.0,obgnme,-1,
head_01_019_019,34.17435,0.0,obgnme,-1,
head_01_020_000,34.81445,0.0,obgnme,-1,
head_01_020_001,34.81133,0.0,obgnme,-1,
head_01_020_002,34.80613,0.0,obgnme,-1,
head_01_020_003,34.80137,0.0,obgnme,-1,
head_01_020_008,34.2861,0.0,obgnme,-1,
head_01_020_009,34.27298,0.0,obgnme,-1,
head_01_020_010,34.25238,0.0,obgnme,-1,
head_01_020_011,34.22547,0.0,obgnme,-1,
head_01_020_012,34.190940000000005,0.0,obgnme,-1,
head_01_020_013,34.14323,0.0,obgnme,-1,
head_01_020_014,34.06333,0.0,obgnme,-1,
head_01_020_015,34.06491,0.0,obgnme,-1,
head_01_020_016,34.1211,0.0,obgnme,-1,
head_01_020_017,34.14227,0.0,obgnme,-1,
head_01_020_018,34.15506,0.0,obgnme,-1,
head_01_020_019,34.16121,0.0,obgnme,-1,
head_01_021_000,34.754529999999995,0.0,obgnme,-1,
head_01_021_001,34.74901,0.0,obgnme,-1,
head_01_021_002,34.738820000000004,0.0,obgnme,-1,
head_01_021_003,34.727129999999995,0.0,obgnme,-1,
head_01_021_006,34.32421,0.0,obgnme,-1,
head_01_021_007,34.30982,0.0,obgnme,-1,
head_01_021_008,34.2882,0.0,obgnme,-1,
head_01_021_009,34.2666,0.0,obgnme,-1,
head_01_021_010,34.24217,0.0,obgnme,-1,
head_01_021_011,34.21425,0.0,obgnme,-1,
head_01_021_012,34.18179,0.0,obgnme,-1,
head_01_021_013,34.143640000000005,0.0,obgnme,-1,
head_01_021_014,34.10233,0.0,obgnme,-1,
head_01_021_015,34.06455,0.0,obgnme,-1,
head_01_021_016,34.11248,0.0,obgnme,-1,
head_01_021_017,34.13107,0.0,obgnme,-1,
head_01_021_018,34.14301,0.0,obgnme,-1,
head_01_021_019,34.14887,0.0,obgnme,-1,
head_01_022_000,34.69396,0.0,obgnme,-1,
head_01_022_001,34.685390000000005,0.0,obgnme,-1,
head_01_022_002,34.66718,0.0,obgnme,-1,
head_01_022_003,34.63539,0.0,obgnme,-1,
head_01_022_004,34.57522,0.0,obgnme,-1,
head_01_022_006,34.33272,0.0,obgnme,-1,
head_01_022_007,34.31162,0.0,obgnme,-1,
head_01_022_008,34.28514000000001,0.0,obgnme,-1,
head_01_022_009,34.25804,0.0,obgnme,-1,
head_01_022_010,34.23063,0.0,obgnme,-1,
head_01_022_011,34.20274000000001,0.0,obgnme,-1,
head_01_022_012,34.1733,0.0,obgnme,-1,
head_01_022_013,34.14188,0.0,obgnme,-1,
head_01_022_014,34.11058,0.0,obgnme,-1,
head_01_022_015,34.06243,0.0,obgnme,-1,
head_01_022_016,34.10546,0.0,obgnme,-1,
head_01_022_017,34.121179999999995,0.0,obgnme,-1,
head_01_022_018,34.13175,0.0,obgnme,-1,
head_01_022_019,34.13707,0.0,obgnme,-1,
head_01_023_000,34.63583,0.0,obgnme,-1,
head_01_023_001,34.62543,0.0,obgnme,-1,
head_01_023_002,34.60347,0.0,obgnme,-1,
head_01_023_003,34.56685,0.0,obgnme,-1,
head_01_023_004,34.50943,0.0,obgnme,-1,
head_01_023_005,34.42548,0.0,obgnme,-1,
head_01_023_006,34.356590000000004,0.0,obgnme,-1,
head_01_023_007,34.313559999999995,0.0,obgnme,-1,
head_01_023_008,34.27772,0.0,obgnme,-1,
head_01_023_009,34.24496,0.0,obgnme,-1,
head_01_023_010,34.21481,0.0,obgnme,-1,
head_01_023_011,34.18786,0.0,obgnme,-1,
head_01_023_012,34.16162,0.0,obgnme,-1,
head_01_023_013,34.134609999999995,0.0,obgnme,-1,
head_01_023_014,34.10698,0.0,obgnme,-1,
head_01_023_015,34.05614,0.0,obgnme,-1,
head_01_023_016,34.097159999999995,0.0,obgnme,-1,
head_01_023_017,34.11103,0.0,obgnme,-1,
head_01_023_018,34.1205,0.0,obgnme,-1,
head_01_023_019,34.12531,0.0,obgnme,-1,
head_01_024_000,34.58203,0.0,obgnme,-1,
head_01_024_001,34.571090000000005,0.0,obgnme,-1,
head_01_024_002,34.54869,0.0,obgnme,-1,
head_01_024_003,34.513690000000004,0.0,obgnme,-1,
head_01_024_004,34.46517,0.0,obgnme,-1,
head_01_024_005,34.40585,0.0,obgnme,-1,
head_01_024_006,34.349909999999994,0.0,obgnme,-1,
head_01_024_007,34.303470000000004,0.0,obgnme,-1,
head_01_024_008,34.26243,0.0,obgnme,-1,
head_01_024_009,34.22453,0.0,obgnme,-1,
head_01_024_010,34.19093,0.0,obgnme,-1,
head_01_024_011,34.16724,0.0,obgnme,-1,
head_01_024_012,34.14555,0.0,obgnme,-1,
head_01_024_013,34.12255,0.0,obgnme,-1,
head_01_024_014,34.09747,0.0,obgnme,-1,
head_01_024_015,34.04652,0.0,obgnme,-1,
head_01_024_016,34.08692,0.0,obgnme,-1,
head_01_024_017,34.09988,0.0,obgnme,-1,
head_01_024_018,34.10866,0.0,obgnme,-1,
head_01_024_019,34.11311,0.0,obgnme,-1,
head_01_025_000,34.53304,0.0,obgnme,-1,
head_01_025_001,34.52223,0.0,obgnme,-1,
head_01_025_002,34.5006,0.0,obgnme,-1,
head_01_025_003,34.468270000000004,0.0,obgnme,-1,
head_01_025_004,34.42618,0.0,obgnme,-1,
head_01_025_005,34.377559999999995,0.0,obgnme,-1,
head_01_025_006,34.32871,0.0,obgnme,-1,
head_01_025_007,34.28315,0.0,obgnme,-1,
head_01_025_008,34.23935,0.0,obgnme,-1,
head_01_025_009,34.19515,0.0,obgnme,-1,
head_01_025_010,34.15217,0.0,obgnme,-1,
head_01_025_011,34.13944,0.0,obgnme,-1,
head_01_025_012,34.12558,0.0,obgnme,-1,
head_01_025_013,34.10716,0.0,obgnme,-1,
head_01_025_014,34.08455,0.0,obgnme,-1,
head_01_025_015,34.03455,0.0,obgnme,-1,
head_01_025_016,34.074870000000004,0.0,obgnme,-1,
head_01_025_017,34.08747,0.0,obgnme,-1,
head_01_025_018,34.095890000000004,0.0,obgnme,-1,
head_01_025_019,34.100159999999995,0.0,obgnme,-1,
head_01_026_000,34.4887,0.0,obgnme,-1,
head_01_026_001,34.47809,0.0,obgnme,-1,
head_01_026_002,34.45717,0.0,obgnme,-1,
head_01_026_003,34.42661,0.0,obgnme,-1,
head_01_026_004,34.387840000000004,0.0,obgnme,-1,
head_01_026_005,34.34375,0.0,obgnme,-1,
head_01_026_006,34.29871,0.0,obgnme,-1,
head_01_026_007,34.25597,0.0,obgnme,-1,
head_01_026_008,34.21211,0.0,obgnme,-1,
head_01_026_009,34.15983,0.0,obgnme,-1,
head_01_026_010,34.07841,0.0,obgnme,-1,
head_01_026_011,34.107440000000004,0.0,obgnme,-1,
head_01_026_012,34.1049,0.0,obgnme,-1,
head_01_026_013,34.09052,0.0,obgnme,-1,
head_01_026_014,34.06985,0.0,obgnme,-1,
head_01_026_015,34.020990000000005,0.0,obgnme,-1,
head_01_026_016,34.06128,0.0,obgnme,-1,
head_01_026_017,34.07378,0.0,obgnme,-1,
head_01_026_018,34.0821,0.0,obgnme,-1,
head_01_026_019,34.086290000000005,0.0,obgnme,-1,
head_01_027_000,34.44873,0.0,obgnme,-1,
head_01_027_001,34.43809,0.0,obgnme,-1,
head_01_027_002,34.41728,0.0,obgnme,-1,
head_01_027_003,34.38709,0.0,obgnme,-1,
head_01_027_004,34.34878,0.0,obgnme,-1,
head_01_027_005,34.30486,0.0,obgnme,-1,
head_01_027_006,34.26045,0.0,obgnme,-1,
head_01_027_007,34.22431,0.0,obgnme,-1,
head_01_027_008,34.18877,0.0,obgnme,-1,
head_01_027_009,34.15035,0.0,obgnme,-1,
head_01_027_010,34.11136,0.0,obgnme,-1,
head_01_027_011,34.1019,0.0,obgnme,-1,
head_01_027_012,34.090790000000005,0.0,obgnme,-1,
head_01_027_013,34.07482,0.0,obgnme,-1,
head_01_027_014,34.05433,0.0,obgnme,-1,
head_01_027_015,34.00631,0.0,obgnme,-1,
head_01_027_016,34.0464,0.0,obgnme,-1,
head_01_027_017,34.05893,0.0,obgnme,-1,
head_01_027_018,34.06727,0.0,obgnme,-1,
head_01_027_019,34.071490000000004,0.0,obgnme,-1,
head_01_028_000,34.413129999999995,0.0,obgnme,-1,
head_01_028_001,34.40205,0.0,obgnme,-1,
head_01_028_002,34.38065,0.0,obgnme,-1,
head_01_028_003,34.34959,0.0,obgnme,-1,
head_01_028_004,34.30932,0.0,obgnme,-1,
head_01_028_005,34.26044,0.0,obgnme,-1,
head_01_028_006,34.20785,0.0,obgnme,-1,
head_01_028_007,34.18669000000001,0.0,obgnme,-1,
head_01_028_008,34.16384,0.0,obgnme,-1,
head_01_028_009,34.13711,0.0,obgnme,-1,
head_01_028_010,34.11078,0.0,obgnme,-1,
head_01_028_011,34.09281,0.0,obgnme,-1,
head_01_028_012,34.076370000000004,0.0,obgnme,-1,
head_01_028_013,34.05838,0.0,obgnme,-1,
head_01_028_014,34.03764,0.0,obgnme,-1,
head_01_028_015,33.9905,0.0,obgnme,-1,
head_01_028_016,34.0303,0.0,obgnme,-1,
head_01_028_017,34.042970000000004,0.0,obgnme,-1,
head_01_028_018,34.05148,0.0,obgnme,-1,
head_01_028_019,34.0558,0.0,obgnme,-1,
head_01_029_000,34.3823,0.0,obgnme,-1,
head_01_029_001,34.37015,0.0,obgnme,-1,
head_01_029_002,34.34758,0.0,obgnme,-1,
head_01_029_003,34.31537,0.0,obgnme,-1,
head_01_029_004,34.27265,0.0,obgnme,-1,
head_01_029_005,34.21418,0.0,obgnme,-1,
head_01_029_006,34.11959,0.0,obgnme,-1,
head_01_029_007,34.14598,0.0,obgnme,-1,
head_01_029_008,34.13788,0.0,obgnme,-1,
head_01_029_009,34.11865,0.0,obgnme,-1,
head_01_029_010,34.09693,0.0,obgnme,-1,
head_01_029_011,34.07715,0.0,obgnme,-1,
head_01_029_012,34.05847,0.0,obgnme,-1,
head_01_029_013,34.03957,0.0,obgnme,-1,
head_01_029_014,34.01909000000001,0.0,obgnme,-1,
head_01_029_015,33.97335,0.0,obgnme,-1,
head_01_029_016,34.01296,0.0,obgnme,-1,
head_01_029_017,34.02598,0.0,obgnme,-1,
head_01_029_018,34.03482,0.0,obgnme,-1,
head_01_029_019,34.03933,0.0,obgnme,-1,
head_01_030_000,34.35735,0.0,obgnme,-1,
head_01_030_001,34.34255,0.0,obgnme,-1,
head_01_030_002,34.31816,0.0,obgnme,-1,
head_01_030_003,34.28585,0.0,obgnme,-1,
head_01_030_004,34.24619000000001,0.0,obgnme,-1,
head_01_030_005,34.19971,0.0,obgnme,-1,
head_01_030_006,34.15112,0.0,obgnme,-1,
head_01_030_007,34.134879999999995,0.0,obgnme,-1,
head_01_030_008,34.11792,0.0,obgnme,-1,
head_01_030_009,34.09772,0.0,obgnme,-1,
head_01_030_010,34.07627,0.0,obgnme,-1,
head_01_030_011,34.05551,0.0,obgnme,-1,
head_01_030_012,34.03596,0.0,obgnme,-1,
head_01_030_013,34.017309999999995,0.0,obgnme,-1,
head_01_030_014,33.998059999999995,0.0,obgnme,-1,
head_01_030_015,33.95462,0.0,obgnme,-1,
head_01_030_016,33.99433,0.0,obgnme,-1,
head_01_030_017,34.00802,0.0,obgnme,-1,
head_01_030_018,34.01743,0.0,obgnme,-1,
head_01_030_019,34.022290000000005,0.0,obgnme,-1,
head_01_031_000,34.34101,0.0,obgnme,-1,
head_01_031_001,34.31847,0.0,obgnme,-1,
head_01_031_002,34.29078,0.0,obgnme,-1,
head_01_031_003,34.25798,0.0,obgnme,-1,
head_01_031_004,34.221070000000005,0.0,obgnme,-1,
head_01_031_005,34.18208,0.0,obgnme,-1,
head_01_031_006,34.14537,0.0,obgnme,-1,
head_01_031_007,34.11923,0.0,obgnme,-1,
head_01_031_008,34.09618,0.0,obgnme,-1,
head_01_031_009,34.07324000000001,0.0,obgnme,-1,
head_01_031_010,34.05023,0.0,obgnme,-1,
head_01_031_011,34.028009999999995,0.0,obgnme,-1,
head_01_031_012,34.00784,0.0,obgnme,-1,
head_01_031_013,33.99074,0.0,obgnme,-1,
head_01_031_014,33.974070000000005,0.0,obgnme,-1,
head_01_031_015,33.93413,0.0,obgnme,-1,
head_01_031_016,33.97439,0.0,obgnme,-1,
head_01_031_017,33.9892,0.0,obgnme,-1,
head_01_031_018,33.99955,0.0,obgnme,-1,
head_01_031_019,34.00502,0.0,obgnme,-1,
head_01_032_001,34.29359,0.0,obgnme,-1,
head_01_032_002,34.26272,0.0,obgnme,-1,
head_01_032_003,34.22864000000001,0.0,obgnme,-1,
head_01_032_004,34.19257,0.0,obgnme,-1,
head_01_032_005,34.15691,0.0,obgnme,-1,
head_01_032_006,34.12384,0.0,obgnme,-1,
head_01_032_007,34.095420000000004,0.0,obgnme,-1,
head_01_032_008,34.06949,0.0,obgnme,-1,
head_01_032_009,34.04423,0.0,obgnme,-1,
head_01_032_010,34.01893,0.0,obgnme,-1,
head_01_032_011,33.99403,0.0,obgnme,-1,
head_01_032_012,33.97207,0.0,obgnme,-1,
head_01_032_013,33.95884,0.0,obgnme,-1,
head_01_032_014,33.94688,0.0,obgnme,-1,
head_01_032_015,33.91192,0.0,obgnme,-1,
head_01_032_016,33.95327,0.0,obgnme,-1,
head_01_032_017,33.9697,0.0,obgnme,-1,
head_01_032_018,33.98149,0.0,obgnme,-1,
head_01_032_019,33.98813,0.0,obgnme,-1,
head_01_033_002,34.23217,0.0,obgnme,-1,
head_01_033_003,34.19579,0.0,obgnme,-1,
head_01_033_004,34.15833,0.0,obgnme,-1,
head_01_033_005,34.12392,0.0,obgnme,-1,
head_01_033_006,34.09257,0.0,obgnme,-1,
head_01_033_007,34.06415,0.0,obgnme,-1,
head_01_033_008,34.0374,0.0,obgnme,-1,
head_01_033_009,34.0108,0.0,obgnme,-1,
head_01_033_010,33.98299,0.0,obgnme,-1,
head_01_033_011,33.95296,0.0,obgnme,-1,
head_01_033_012,33.9231,0.0,obgnme,-1,
head_01_033_013,33.92078,0.0,obgnme,-1,
head_01_033_014,33.91701,0.0,obgnme,-1,
head_01_033_015,33.888459999999995,0.0,obgnme,-1,
head_01_033_016,33.931290000000004,0.0,obgnme,-1,
head_01_033_017,33.94968,0.0,obgnme,-1,
head_01_033_018,33.96354,0.0,obgnme,-1,
head_01_033_019,33.97276,0.0,obgnme,-1,
head_01_034_003,34.1586,0.0,obgnme,-1,
head_01_034_004,34.11577,0.0,obgnme,-1,
head_01_034_005,34.08271,0.0,obgnme,-1,
head_01_034_006,34.0533,0.0,obgnme,-1,
head_01_034_007,34.02629,0.0,obgnme,-1,
head_01_034_008,34.00043,0.0,obgnme,-1,
head_01_034_009,33.9742,0.0,obgnme,-1,
head_01_034_010,33.945170000000005,0.0,obgnme,-1,
head_01_034_011,33.90747,0.0,obgnme,-1,
head_01_034_012,33.84248,0.0,obgnme,-1,
head_01_034_013,33.8792,0.0,obgnme,-1,
head_01_034_014,33.8871,0.0,obgnme,-1,
head_01_034_015,33.86488,0.0,obgnme,-1,
head_01_034_016,33.90889,0.0,obgnme,-1,
head_01_034_017,33.92906,0.0,obgnme,-1,
head_01_034_018,33.94518,0.0,obgnme,-1,
head_01_034_019,33.96152,0.0,obgnme,-1,
head_01_035_004,34.05828,0.0,obgnme,-1,
head_01_035_005,34.032709999999994,0.0,obgnme,-1,
head_01_035_006,34.00658,0.0,obgnme,-1,
head_01_035_007,33.98232,0.0,obgnme,-1,
head_01_035_008,33.95915,0.0,obgnme,-1,
head_01_035_009,33.93603,0.0,obgnme,-1,
head_01_035_010,33.91178,0.0,obgnme,-1,
head_01_035_011,33.885459999999995,0.0,obgnme,-1,
head_01_035_012,33.85961,0.0,obgnme,-1,
head_01_035_013,33.86187,0.0,obgnme,-1,
head_01_035_014,33.86337,0.0,obgnme,-1,
head_01_035_015,33.84252,0.0,obgnme,-1,
head_01_035_016,33.88643,0.0,obgnme,-1,
head_01_035_017,33.90738,0.0,obgnme,-1,
head_01_035_018,33.92155,0.0,obgnme,-1,
head_01_036_004,34.020920000000004,0.0,obgnme,-1,
head_01_036_005,33.97807,0.0,obgnme,-1,
head_01_036_006,33.9529,0.0,obgnme,-1,
head_01_036_007,33.93233,0.0,obgnme,-1,
head_01_036_008,33.91314000000001,0.0,obgnme,-1,
head_01_036_009,33.8944,0.0,obgnme,-1,
head_01_036_010,33.875890000000005,0.0,obgnme,-1,
head_01_036_011,33.858259999999994,0.0,obgnme,-1,
head_01_036_012,33.84425,0.0,obgnme,-1,
head_01_036_013,33.84015,0.0,obgnme,-1,
head_01_036_014,33.83887,0.0,obgnme,-1,
head_01_036_015,33.81967,0.0,obgnme,-1,
head_01_036_016,33.86383,0.0,obgnme,-1,
head_01_036_017,33.88735,0.0,obgnme,-1,
head_01_036_018,33.90699,0.0,obgnme,-1,
head_01_037_005,33.90056,0.0,obgnme,-1,
head_01_037_006,33.88944,0.0,obgnme,-1,
head_01_037_007,33.87586,0.0,obgnme,-1,
head_01_037_008,33.86173,0.0,obgnme,-1,
head_01_037_009,33.84767,0.0,obgnme,-1,
head_01_037_010,33.834270000000004,0.0,obgnme,-1,
head_01_037_011,33.82248,0.0,obgnme,-1,
head_01_037_012,33.81394,0.0,obgnme,-1,
head_01_037_013,33.810390000000005,0.0,obgnme,-1,
head_01_037_014,33.80997,0.0,obgnme,-1,
head_01_037_015,33.79455,0.0,obgnme,-1,
head_01_037_016,33.839620000000004,0.0,obgnme,-1,
head_01_037_017,33.86607,0.0,obgnme,-1,
head_01_038_005,33.82856,0.0,obgnme,-1,
head_01_038_006,33.8229,0.0,obgnme,-1,
head_01_038_007,33.81443,0.0,obgnme,-1,
head_01_038_008,33.80485,0.0,obgnme,-1,
head_01_038_009,33.79508,0.0,obgnme,-1,
head_01_038_010,33.78597,0.0,obgnme,-1,
head_01_038_011,33.77839,0.0,obgnme,-1,
head_01_038_012,33.77347,0.0,obgnme,-1,
head_01_038_013,33.7722,0.0,obgnme,-1,
head_01_038_014,33.77473,0.0,obgnme,-1,
head_01_038_015,33.766020000000005,0.0,obgnme,-1,
head_01_038_016,33.8128,0.0,obgnme,-1,
head_01_039_005,33.73352,0.0,obgnme,-1,
head_01_039_006,33.73073,0.0,obgnme,-1,
head_01_039_007,33.72608,0.0,obgnme,-1,
head_01_039_008,33.72057,0.0,obgnme,-1,
head_01_039_009,33.71508,0.0,obgnme,-1,
head_01_039_010,33.71008,0.0,obgnme,-1,
head_01_039_011,33.70608,0.0,obgnme,-1,
head_01_039_012,33.70376,0.0,obgnme,-1,
head_01_039_013,33.70435,0.0,obgnme,-1,
head_01_039_014,33.70977,0.0,obgnme,-1,
head_02_000_000,35.03791,0.0,obgnme,-1,
head_02_000_001,35.02949,0.0,obgnme,-1,
head_02_000_002,35.01299,0.0,obgnme,-1,
head_02_000_003,34.989000000000004,0.0,obgnme,-1,
head_02_000_004,34.95833,0.0,obgnme,-1,
head_02_000_005,34.92196,0.0,obgnme,-1,
head_02_000_006,34.88098,0.0,obgnme,-1,
head_02_000_007,34.83655,0.0,obgnme,-1,
head_02_000_008,34.78972,0.0,obgnme,-1,
head_02_000_009,34.74138,0.0,obgnme,-1,
head_02_000_010,34.69204000000001,0.0,obgnme,-1,
head_02_000_011,34.64168,0.0,obgnme,-1,
head_02_000_012,34.58984,0.0,obgnme,-1,
head_02_000_013,34.53609,0.0,obgnme,-1,
head_02_000_014,34.4801,0.0,obgnme,-1,
head_02_000_015,34.422259999999994,0.0,obgnme,-1,
head_02_000_016,34.429590000000005,0.0,obgnme,-1,
head_02_000_017,34.43561,0.0,obgnme,-1,
head_02_000_018,34.43966,0.0,obgnme,-1,
head_02_000_019,34.44169,0.0,obgnme,-1,
head_02_001_000,35.03928,0.0,obgnme,-1,
head_02_001_001,35.03069,0.0,obgnme,-1,
head_02_001_002,35.01384,0.0,obgnme,-1,
head_02_001_003,34.98932,0.0,obgnme,-1,
head_02_001_004,34.95796,0.0,obgnme,-1,
head_02_001_005,34.920790000000004,0.0,obgnme,-1,
head_02_001_006,34.87897,0.0,obgnme,-1,
head_02_001_007,34.8337,0.0,obgnme,-1,
head_02_001_008,34.78614,0.0,obgnme,-1,
head_02_001_009,34.73727,0.0,obgnme,-1,
head_02_001_010,34.68771,0.0,obgnme,-1,
head_02_001_011,34.63735,0.0,obgnme,-1,
head_02_001_012,34.58556,0.0,obgnme,-1,
head_02_001_013,34.53184,0.0,obgnme,-1,
head_02_001_014,34.47585,0.0,obgnme,-1,
head_02_001_015,34.4178,0.0,obgnme,-1,
head_02_001_016,34.425329999999995,0.0,obgnme,-1,
head_02_001_017,34.43142,0.0,obgnme,-1,
head_02_001_018,34.4355,0.0,obgnme,-1,
head_02_001_019,34.43755,0.0,obgnme,-1,
head_02_002_000,35.042120000000004,0.0,obgnme,-1,
head_02_002_001,35.033190000000005,0.0,obgnme,-1,
head_02_002_002,35.01566,0.0,obgnme,-1,
head_02_002_003,34.99008,0.0,obgnme,-1,
head_02_002_004,34.95732,0.0,obgnme,-1,
head_02_002_005,34.91853,0.0,obgnme,-1,
head_02_002_006,34.87501,0.0,obgnme,-1,
head_02_002_007,34.828109999999995,0.0,obgnme,-1,
head_02_002_008,34.77911,0.0,obgnme,-1,
head_02_002_009,34.72917,1.0,obgnme,-1,trgw_2_2_9
head_02_002_010,34.6791,0.0,obgnme,-1,
head_02_002_011,34.62871,0.0,obgnme,-1,
head_02_002_012,34.57691,0.0,obgnme,-1,
head_02_002_013,34.52323,0.0,obgnme,-1,
head_02_002_014,34.46732,0.0,obgnme,-1,
head_02_002_015,34.409240000000004,1.0,obgnme,-1,trgw_2_2_15
head_02_002_016,34.41689,0.0,obgnme,-1,
head_02_002_017,34.42305,0.0,obgnme,-1,
head_02_002_018,34.42718,0.0,obgnme,-1,
head_02_002_019,34.42927,0.0,obgnme,-1,
head_02_003_000,35.04665,0.0,obgnme,-1,
head_02_003_001,35.03727,0.0,obgnme,-1,
head_02_003_002,35.01874,0.0,obgnme,-1,
head_02_003_003,34.99157,0.0,obgnme,-1,
head_02_003_004,34.95663,0.0,obgnme,-1,
head_02_003_005,34.91528,0.0,obgnme,-1,
head_02_003_006,34.86909,0.0,obgnme,-1,
head_02_003_007,34.81968,0.0,obgnme,-1,
head_02_003_008,34.7686,1.0,obgnme,-1,trgw_2_3_8
head_02_003_009,34.717040000000004,0.0,obgnme,-1,
head_02_003_010,34.66622,0.0,obgnme,-1,
head_02_003_011,34.61561,0.0,obgnme,-1,
head_02_003_012,34.56362,0.0,obgnme,-1,
head_02_003_013,34.51001,0.0,obgnme,-1,
head_02_003_014,34.454390000000004,0.0,obgnme,-1,
head_02_003_015,34.3967,0.0,obgnme,-1,
head_02_003_016,34.40424,0.0,obgnme,-1,
head_02_003_017,34.41046,0.0,obgnme,-1,
head_02_003_018,34.41473,0.0,obgnme,-1,
head_02_003_019,34.416920000000005,0.0,obgnme,-1,
head_02_004_000,35.05324,0.0,obgnme,-1,
head_02_004_001,35.04335,0.0,obgnme,-1,
head_02_004_002,35.02365,0.0,obgnme,-1,
head_02_004_003,34.99434,0.0,obgnme,-1,
head_02_004_004,34.95624,0.0,obgnme,-1,
head_02_004_005,34.91114,0.0,obgnme,-1,
head_02_004_006,34.861,0.0,obgnme,-1,
head_02_004_007,34.8079,0.0,obgnme,-1,
head_02_004_008,34.754090000000005,0.0,obgnme,-1,
head_02_004_009,34.70065,0.0,obgnme,-1,
head_02_004_010,34.64855,0.0,obgnme,-1,
head_02_004_011,34.59727,0.0,obgnme,-1,
head_02_004_012,34.5453,0.0,obgnme,-1,
head_02_004_013,34.492,0.0,obgnme,-1,
head_02_004_014,34.43697,0.0,obgnme,-1,
head_02_004_015,34.38028,0.0,obgnme,-1,
head_02_004_016,34.38741,0.0,obgnme,-1,
head_02_004_017,34.3937,0.0,obgnme,-1,
head_02_004_018,34.39828,0.0,obgnme,-1,
head_02_004_019,34.40072,0.0,obgnme,-1,
head_02_005_000,35.06227,0.0,obgnme,-1,
head_02_005_001,35.052040000000005,0.0,obgnme,-1,
head_02_005_002,35.03126,0.0,obgnme,-1,
head_02_005_003,34.99943,0.0,obgnme,-1,
head_02_005_004,34.95677,0.0,obgnme,-1,
head_02_005_005,34.90637,0.0,obgnme,-1,
head_02_005_006,34.85046,0.0,obgnme,-1,
head_02_005_007,34.79155,0.0,obgnme,-1,
head_02_005_008,34.73381,0.0,obgnme,-1,
head_02_005_009,34.678490000000004,0.0,obgnme,-1,
head_02_005_010,34.62559,0.0,obgnme,-1,
head_02_005_011,34.57392,0.0,obgnme,-1,
head_02_005_012,34.52209000000001,0.0,obgnme,-1,
head_02_005_013,34.46929,0.0,obgnme,-1,
head_02_005_014,34.4151,0.0,obgnme,-1,
head_02_005_015,34.35981,0.0,obgnme,-1,
head_02_005_016,34.36634,0.0,obgnme,-1,
head_02_005_017,34.37288,0.0,obgnme,-1,
head_02_005_018,34.37811,0.0,obgnme,-1,
head_02_005_019,34.38101,0.0,obgnme,-1,
head_02_006_000,35.07397,0.0,obgnme,-1,
head_02_006_001,35.06395,0.0,obgnme,-1,
head_02_006_002,35.04299,0.0,obgnme,-1,
head_02_006_003,35.008959999999995,0.0,obgnme,-1,
head_02_006_004,34.9591,0.0,obgnme,-1,
head_02_006_005,34.90161,0.0,obgnme,-1,
head_02_006_006,34.837709999999994,0.0,obgnme,-1,
head_02_006_007,34.76896,0.0,obgnme,-1,
head_02_006_008,34.70622,0.0,obgnme,-1,
head_02_006_009,34.64958,0.0,obgnme,-1,
head_02_006_010,34.596740000000004,0.0,obgnme,-1,
head_02_006_011,34.54547,0.0,obgnme,-1,
head_02_006_012,34.49418,0.0,obgnme,-1,
head_02_006_013,34.44207,0.0,obgnme,-1,
head_02_006_014,34.38881,0.0,obgnme,-1,
head_02_006_015,34.33486,0.0,obgnme,-1,
head_02_006_016,34.34035,0.0,obgnme,-1,
head_02_006_017,34.34786,0.0,obgnme,-1,
head_02_006_018,34.35458,0.0,obgnme,-1,
head_02_006_019,34.35845,0.0,obgnme,-1,
head_02_007_000,35.087990000000005,0.0,obgnme,-1,
head_02_007_001,35.07938,0.0,obgnme,-1,
head_02_007_002,35.06094,0.0,obgnme,-1,
head_02_007_003,35.02819,0.0,obgnme,-1,
head_02_007_004,34.96349,0.0,obgnme,-1,
head_02_007_005,34.8982,0.0,obgnme,-1,
head_02_007_006,34.82513,0.0,obgnme,-1,
head_02_007_007,34.73583,0.0,obgnme,-1,
head_02_007_008,34.66809,0.0,obgnme,-1,
head_02_007_009,34.6125,0.0,obgnme,-1,
head_02_007_010,34.56174,0.0,obgnme,-1,
head_02_007_011,34.5121,0.0,obgnme,-1,
head_02_007_012,34.4619,0.0,obgnme,-1,
head_02_007_013,34.41062,0.0,obgnme,-1,
head_02_007_014,34.35817,0.0,obgnme,-1,
head_02_007_015,34.30475,0.0,obgnme,-1,
head_02_007_016,34.30761,0.0,obgnme,-1,
head_02_007_017,34.318290000000005,0.0,obgnme,-1,
head_02_007_018,34.32842,0.0,obgnme,-1,
head_02_007_019,34.33412,0.0,obgnme,-1,
head_02_008_000,35.10272,0.0,obgnme,-1,
head_02_008_001,35.09703,0.0,obgnme,-1,
head_02_008_002,35.08637,0.0,obgnme,-1,
head_02_008_003,35.07412,0.0,obgnme,-1,
head_02_008_007,34.67748,0.0,obgnme,-1,
head_02_008_008,34.61374,0.0,obgnme,-1,
